Datetime,Open,High,Low,Close,Volume
2013-08-14 21:00:00+00:00,1684.2,1684.4,1657.8,1657.8,17780
2013-08-15 21:00:00+00:00,1658.0,1664.2,1651.8,1653.6,12198
2013-08-18 21:00:00+00:00,1652.8,1659.0,1644.4,1646.2,10259
2013-08-19 21:00:00+00:00,1646.4,1658.4,1643.1,1652.6,9828
2013-08-20 21:00:00+00:00,1652.8,1656.6,1637.0,1637.4,13807
2013-08-21 21:00:00+00:00,1637.2,1659.4,1633.3,1657.4,10647
2013-08-22 21:00:00+00:00,1657.6,1664.4,1652.6,1663.4,9884
2013-08-25 21:00:00+00:00,1662.2,1669.2,1655.0,1656.2,6673
2013-08-26 21:00:00+00:00,1656.4,1657.0,1627.8,1630.2,16901
2013-08-27 21:00:00+00:00,1630.0,1640.4,1626.4,1631.6,11320
2013-08-28 21:00:00+00:00,1632.0,1646.0,1629.4,1639.2,9130
2013-08-29 21:00:00+00:00,1639.4,1646.1,1627.0,1634.6,14811
2013-09-01 21:00:00+00:00,1641.0,1649.6,1640.2,1648.6,3360
2013-09-02 21:00:00+00:00,1648.4,1651.0,1632.0,1639.6,16499
2013-09-03 21:00:00+00:00,1639.4,1655.6,1636.2,1655.4,10428
2013-09-04 21:00:00+00:00,1655.6,1659.0,1651.4,1653.4,9350
2013-09-05 21:00:00+00:00,1653.2,1664.8,1639.8,1654.4,15693
2013-09-08 21:00:00+00:00,1652.8,1672.4,1652.8,1671.0,8406
2013-09-09 21:00:00+00:00,1671.4,1683.8,1669.8,1683.2,9323
2013-09-10 21:00:00+00:00,1683.4,1690.4,1678.4,1690.4,9075
2013-09-11 21:00:00+00:00,1690.6,1691.0,1681.8,1685.8,9791
2013-09-12 21:00:00+00:00,1685.6,1689.4,1681.1,1689.0,3908
2013-09-15 21:00:00+00:00,1701.4,1710.6,1695.2,1698.0,7642
2013-09-16 21:00:00+00:00,1697.8,1706.6,1694.8,1706.2,6034
2013-09-17 21:00:00+00:00,1706.4,1730.2,1700.2,1725.4,13141
2013-09-18 21:00:00+00:00,1725.6,1733.8,1720.2,1723.2,9312
2013-09-19 21:00:00+00:00,1723.4,1726.2,1708.2,1709.6,9820
2013-09-22 21:00:00+00:00,1712.4,1714.0,1696.2,1699.6,8875
2013-09-23 21:00:00+00:00,1699.8,1707.4,1694.0,1698.8,9315
2013-09-24 21:00:00+00:00,1698.6,1701.2,1691.0,1692.8,10105
2013-09-25 21:00:00+00:00,1693.0,1703.8,1692.2,1700.0,8245
2013-09-26 21:00:00+00:00,1700.2,1701.6,1686.4,1692.6,9567
2013-09-29 21:00:00+00:00,1681.2,1686.8,1672.8,1683.8,14685
2013-09-30 21:00:00+00:00,1683.6,1698.0,1681.2,1696.8,11411
2013-10-01 21:00:00+00:00,1697.0,1698.0,1679.2,1689.4,11964
2013-10-02 21:00:00+00:00,1689.2,1690.4,1669.0,1673.4,18761
2013-10-03 21:00:00+00:00,1673.6,1691.4,1673.3,1690.2,9608
2013-10-06 21:00:00+00:00,1680.4,1685.0,1672.0,1673.2,11592
2013-10-07 21:00:00+00:00,1673.6,1676.8,1651.8,1651.8,16252
2013-10-08 21:00:00+00:00,1652.0,1663.4,1645.4,1653.8,17919
2013-10-09 21:00:00+00:00,1654.0,1692.8,1653.4,1687.8,16315
2013-10-10 21:00:00+00:00,1688.0,1704.4,1678.4,1703.6,12066
2013-10-13 21:00:00+00:00,1689.6,1711.6,1685.8,1710.6,11378
2013-10-14 21:00:00+00:00,1710.8,1714.6,1694.6,1699.2,18799
2013-10-15 21:00:00+00:00,1699.0,1721.8,1696.2,1717.0,13790
2013-10-16 21:00:00+00:00,1717.2,1733.4,1711.2,1732.8,10225
2013-10-17 21:00:00+00:00,1733.0,1745.0,1732.0,1741.6,9108
2013-10-20 21:00:00+00:00,1742.0,1747.0,1739.6,1742.4,6237
2013-10-21 21:00:00+00:00,1742.2,1759.0,1740.6,1754.4,11737
2013-10-22 21:00:00+00:00,1754.6,1754.6,1739.0,1747.0,11080
2013-10-23 21:00:00+00:00,1747.2,1756.1,1744.4,1753.2,9221
2013-10-24 21:00:00+00:00,1753.4,1760.0,1747.2,1758.4,9700
2013-10-27 21:00:00+00:00,1758.0,1766.3,1755.8,1761.8,7291
2013-10-28 21:00:00+00:00,1761.6,1772.2,1758.7,1771.8,9440
2013-10-29 21:00:00+00:00,1771.6,1777.2,1755.8,1763.2,13973
2013-10-30 21:00:00+00:00,1763.4,1767.8,1754.2,1759.8,10043
2013-10-31 21:00:00+00:00,1759.6,1765.0,1750.8,1758.4,12171
2013-11-03 22:00:00+00:00,1757.4,1767.4,1757.0,1766.6,6623
2013-11-04 22:00:00+00:00,1766.4,1767.4,1754.0,1760.6,8640
2013-11-05 22:00:00+00:00,1760.8,1773.2,1759.4,1768.6,8240
2013-11-06 22:00:00+00:00,1768.4,1777.8,1745.6,1748.8,17335
2013-11-07 22:00:00+00:00,1748.6,1771.2,1739.6,1769.4,18287
2013-11-10 22:00:00+00:00,1769.8,1773.2,1765.9,1770.6,7526
2013-11-11 22:00:00+00:00,1770.8,1772.6,1761.2,1768.2,12742
2013-11-12 22:00:00+00:00,1768.0,1784.8,1757.2,1783.2,10445
2013-11-13 22:00:00+00:00,1783.4,1791.6,1780.2,1790.6,14864
2013-11-14 22:00:00+00:00,1790.4,1798.6,1789.4,1796.4,13335
2013-11-17 22:00:00+00:00,1796.4,1802.2,1787.4,1792.2,11889
2013-11-18 22:00:00+00:00,1792.4,1796.0,1784.6,1788.0,14672
2013-11-19 22:00:00+00:00,1787.8,1796.4,1777.0,1782.6,23848
2013-11-20 22:00:00+00:00,1782.4,1797.6,1778.0,1796.2,13765
2013-11-21 22:00:00+00:00,1796.4,1805.4,1794.4,1803.4,13374
2013-11-24 22:00:00+00:00,1803.8,1811.2,1800.6,1804.0,7897
2013-11-25 22:00:00+00:00,1803.8,1808.6,1800.8,1804.4,5717
2013-11-26 22:00:00+00:00,1804.2,1809.2,1803.2,1806.2,7732
2013-11-27 22:00:00+00:00,1806.4,1811.6,1806.0,1810.4,3706
2013-11-28 22:00:00+00:00,1810.8,1814.0,1804.6,1805.8,4112
2013-12-01 22:00:00+00:00,1808.2,1810.2,1798.6,1801.2,8852
2013-12-02 22:00:00+00:00,1801.6,1803.0,1787.6,1793.0,12791
2013-12-03 22:00:00+00:00,1793.2,1800.6,1779.2,1794.2,18554
2013-12-04 22:00:00+00:00,1794.0,1795.6,1783.2,1784.8,16106
2013-12-05 22:00:00+00:00,1784.6,1807.0,1784.2,1805.8,19921
2013-12-08 22:00:00+00:00,1807.8,1812.4,1805.8,1809.6,6187
2013-12-09 22:00:00+00:00,1809.4,1812.4,1801.8,1804.4,6859
2013-12-10 22:00:00+00:00,1804.2,1808.9,1780.6,1781.8,14840
2013-12-11 22:00:00+00:00,1782.0,1784.8,1772.6,1774.4,9505
2013-12-12 22:00:00+00:00,1774.2,1783.6,1772.6,1774.4,8978
2013-12-15 22:00:00+00:00,1775.6,1792.8,1760.9,1785.8,11980
2013-12-16 22:00:00+00:00,1785.6,1789.2,1777.0,1778.4,6983
2013-12-17 22:00:00+00:00,1778.8,1813.2,1767.6,1810.6,28160
2013-12-18 22:00:00+00:00,1810.8,1813.2,1801.6,1808.2,8952
2013-12-19 22:00:00+00:00,1808.4,1824.2,1808.2,1821.0,8393
2013-12-22 22:00:00+00:00,1823.6,1830.6,1823.2,1829.8,4933
2013-12-23 22:00:00+00:00,1829.6,1834.4,1827.0,1834.0,2185
2013-12-25 22:00:00+00:00,1835.4,1843.8,1835.4,1842.8,2839
2013-12-26 22:00:00+00:00,1842.6,1846.0,1839.4,1842.4,3640
2013-12-29 22:00:00+00:00,1841.0,1844.4,1839.6,1841.2,3343
2013-12-30 22:00:00+00:00,1841.4,1849.2,1840.3,1847.2,881
2014-01-01 22:00:00+00:00,1843.4,1846.4,1827.6,1832.2,8980
2014-01-02 22:00:00+00:00,1832.6,1838.4,1826.3,1831.0,6475
2014-01-05 22:00:00+00:00,1829.4,1837.8,1822.8,1825.0,7810
2014-01-06 22:00:00+00:00,1825.2,1840.0,1825.2,1835.6,8266
2014-01-07 22:00:00+00:00,1836.0,1840.2,1830.8,1837.4,10824
2014-01-08 22:00:00+00:00,1837.0,1844.0,1829.6,1838.6,9974
2014-01-09 22:00:00+00:00,1838.8,1847.6,1831.6,1842.8,12297
2014-01-12 22:00:00+00:00,1842.8,1843.4,1814.6,1819.6,8603
2014-01-13 22:00:00+00:00,1820.0,1839.0,1817.4,1837.4,8763
2014-01-14 22:00:00+00:00,1837.6,1850.4,1836.4,1846.4,9056
2014-01-15 22:00:00+00:00,1846.6,1848.4,1839.2,1841.6,7124
2014-01-16 22:00:00+00:00,1841.8,1847.2,1834.0,1838.2,7145
2014-01-19 22:00:00+00:00,1839.0,1839.0,1834.7,1838.4,1749
2014-01-20 22:00:00+00:00,1838.4,1848.2,1830.6,1841.6,8776
2014-01-21 22:00:00+00:00,1841.8,1847.4,1839.2,1843.4,9256
2014-01-22 22:00:00+00:00,1843.6,1848.0,1818.0,1829.0,10635
2014-01-23 22:00:00+00:00,1828.8,1832.0,1786.6,1787.4,22426
2014-01-26 22:00:00+00:00,1785.0,1795.6,1770.8,1776.8,29390
2014-01-27 22:00:00+00:00,1776.6,1792.6,1774.8,1792.2,17354
2014-01-28 22:00:00+00:00,1792.4,1804.8,1767.6,1773.4,47645
2014-01-29 22:00:00+00:00,1773.2,1797.2,1771.4,1788.0,25840
2014-01-30 22:00:00+00:00,1788.0,1791.6,1764.6,1782.8,34010
2014-02-02 22:00:00+00:00,1781.4,1787.0,1736.2,1740.0,37276
2014-02-03 22:00:00+00:00,1740.0,1756.4,1737.2,1747.4,27743
2014-02-04 22:00:00+00:00,1747.4,1753.6,1735.2,1748.6,29560
2014-02-05 22:00:00+00:00,1748.8,1772.6,1747.2,1770.8,19991
2014-02-06 22:00:00+00:00,1771.2,1796.6,1761.4,1795.8,26493
2014-02-09 22:00:00+00:00,1796.5,1798.0,1789.2,1797.8,10473
2014-02-10 22:00:00+00:00,1797.6,1822.2,1797.2,1815.4,12521
2014-02-11 22:00:00+00:00,1815.6,1825.8,1814.0,1819.2,12781
2014-02-12 22:00:00+00:00,1819.6,1829.4,1805.0,1827.4,12576
2014-02-13 22:00:00+00:00,1827.2,1841.0,1818.6,1837.8,11140
2014-02-16 22:00:00+00:00,1836.6,1842.4,1834.2,1839.4,3863
2014-02-17 22:00:00+00:00,1838.8,1842.2,1833.8,1840.0,8582
2014-02-18 22:00:00+00:00,1840.0,1846.6,1825.6,1828.2,14536
2014-02-19 22:00:00+00:00,1828.6,1842.2,1819.4,1837.6,18654
2014-02-20 22:00:00+00:00,1837.4,1846.0,1834.8,1835.8,11905
2014-02-23 22:00:00+00:00,1837.8,1858.4,1831.2,1846.6,12637
2014-02-24 22:00:00+00:00,1846.4,1852.6,1839.2,1848.8,10403
2014-02-25 22:00:00+00:00,1848.6,1855.0,1839.8,1844.6,16202
2014-02-26 22:00:00+00:00,1844.7,1857.0,1834.6,1856.8,12850
2014-02-27 22:00:00+00:00,1857.0,1868.0,1846.8,1861.4,19777
2014-03-02 22:00:00+00:00,1847.8,1850.6,1833.4,1845.0,32112
2014-03-03 22:00:00+00:00,1845.0,1875.8,1845.0,1872.4,24607
2014-03-04 22:00:00+00:00,1872.2,1876.6,1869.0,1874.0,15131
2014-03-05 22:00:00+00:00,1874.0,1882.0,1872.2,1877.8,14087
2014-03-06 22:00:00+00:00,1878.0,1888.7,1870.4,1879.1,29257
2014-03-09 21:00:00+00:00,1875.9,1879.7,1866.6,1878.4,24360
2014-03-10 21:00:00+00:00,1878.4,1883.0,1864.0,1865.4,19905
2014-03-11 21:00:00+00:00,1865.0,1869.5,1854.7,1869.5,26175
2014-03-12 21:00:00+00:00,1869.5,1875.7,1842.3,1848.5,21551
2014-03-13 21:00:00+00:00,1848.5,1853.7,1839.8,1840.0,26055
2014-03-16 21:00:00+00:00,1840.6,1863.1,1831.2,1859.3,17374
2014-03-17 21:00:00+00:00,1859.1,1874.4,1853.0,1871.2,15195
2014-03-18 21:00:00+00:00,1871.4,1874.8,1849.4,1857.3,25168
2014-03-19 21:00:00+00:00,1857.3,1873.7,1852.1,1872.6,19238
2014-03-20 21:00:00+00:00,1872.8,1883.9,1862.8,1864.3,20237
2014-03-23 21:00:00+00:00,1862.4,1873.1,1848.3,1857.2,22470
2014-03-24 21:00:00+00:00,1857.2,1871.3,1855.0,1865.8,17754
2014-03-25 21:00:00+00:00,1866.0,1875.5,1848.3,1850.7,22284
2014-03-26 21:00:00+00:00,1850.7,1855.2,1840.6,1848.9,25201
2014-03-27 21:00:00+00:00,1849.1,1866.0,1848.2,1857.0,14985
2014-03-30 21:00:00+00:00,1862.0,1874.2,1861.5,1870.3,13606
2014-03-31 21:00:00+00:00,1870.5,1884.9,1868.8,1884.6,11525
2014-04-01 21:00:00+00:00,1884.5,1892.4,1882.7,1889.7,15425
2014-04-02 21:00:00+00:00,1889.6,1893.6,1881.6,1890.5,17989
2014-04-03 21:00:00+00:00,1890.3,1898.6,1861.9,1866.4,29706
2014-04-06 21:00:00+00:00,1866.9,1867.3,1840.4,1844.9,28411
2014-04-07 21:00:00+00:00,1845.1,1854.5,1836.6,1850.6,22305
2014-04-08 21:00:00+00:00,1850.8,1872.1,1849.6,1871.2,14656
2014-04-09 21:00:00+00:00,1871.1,1873.1,1829.4,1834.9,29020
2014-04-10 21:00:00+00:00,1835.1,1837.3,1812.7,1817.0,36352
2014-04-13 21:00:00+00:00,1811.7,1833.1,1808.6,1830.0,29920
2014-04-14 21:00:00+00:00,1829.8,1848.4,1814.4,1848.3,32625
2014-04-15 21:00:00+00:00,1848.0,1862.0,1845.8,1856.7,26710
2014-04-16 21:00:00+00:00,1857.0,1868.7,1852.4,1863.2,18078
2014-04-17 21:00:00+00:00,1863.2,1864.3,1863.2,1863.3,17
2014-04-20 21:00:00+00:00,1864.4,1870.4,1861.4,1869.4,5969
2014-04-21 21:00:00+00:00,1869.6,1883.3,1865.6,1878.0,12583
2014-04-22 21:00:00+00:00,1877.8,1883.4,1872.2,1882.7,14654
2014-04-23 21:00:00+00:00,1882.6,1886.9,1868.3,1878.4,20479
2014-04-24 21:00:00+00:00,1878.6,1878.6,1857.5,1863.9,22855
2014-04-27 21:00:00+00:00,1865.9,1875.7,1848.3,1870.3,25831
2014-04-28 21:00:00+00:00,1870.4,1879.3,1869.3,1874.5,21777
2014-04-29 21:00:00+00:00,1874.7,1884.2,1870.4,1883.2,25400
2014-04-30 21:00:00+00:00,1883.4,1886.6,1875.6,1882.7,8383
2014-05-01 21:00:00+00:00,1883.0,1889.6,1876.0,1878.3,28407
2014-05-04 21:00:00+00:00,1878.3,1883.4,1864.3,1880.9,14732
2014-05-05 21:00:00+00:00,1881.1,1885.0,1865.4,1867.9,20864
2014-05-06 21:00:00+00:00,1868.2,1879.1,1858.1,1878.1,30503
2014-05-07 21:00:00+00:00,1878.2,1888.1,1868.5,1873.6,28460
2014-05-08 21:00:00+00:00,1873.8,1878.2,1865.9,1876.9,23784
2014-05-11 21:00:00+00:00,1877.4,1896.7,1877.4,1896.6,11614
2014-05-12 21:00:00+00:00,1896.7,1901.4,1895.2,1897.7,15557
2014-05-13 21:00:00+00:00,1897.5,1900.1,1885.3,1888.1,16110
2014-05-14 21:00:00+00:00,1888.2,1891.3,1861.7,1869.8,24033
2014-05-15 21:00:00+00:00,1870.0,1878.4,1864.1,1877.9,24818
2014-05-18 21:00:00+00:00,1879.0,1885.5,1868.2,1884.3,16067
2014-05-19 21:00:00+00:00,1884.3,1887.0,1867.3,1871.3,23524
2014-05-20 21:00:00+00:00,1871.3,1888.9,1869.0,1886.1,20257
2014-05-21 21:00:00+00:00,1885.8,1896.2,1885.2,1892.7,17201
2014-05-22 21:00:00+00:00,1892.6,1901.4,1891.9,1899.2,11289
2014-05-25 21:00:00+00:00,1899.6,1906.6,1899.2,1905.2,1814
2014-05-26 21:00:00+00:00,1905.2,1911.8,1904.0,1911.4,10732
2014-05-27 21:00:00+00:00,1911.3,1915.8,1906.4,1911.2,9853
2014-05-28 21:00:00+00:00,1911.0,1919.8,1909.2,1919.4,11859
2014-05-29 21:00:00+00:00,1919.2,1923.8,1916.0,1922.0,12508
2014-06-01 21:00:00+00:00,1923.2,1925.8,1915.0,1923.4,12194
2014-06-02 21:00:00+00:00,1923.6,1924.2,1917.6,1924.2,13605
2014-06-03 21:00:00+00:00,1924.4,1928.2,1917.4,1927.6,11418
2014-06-04 21:00:00+00:00,1927.2,1941.8,1922.4,1939.6,27216
2014-06-05 21:00:00+00:00,1939.6,1950.6,1939.0,1950.6,13253
2014-06-08 21:00:00+00:00,1950.4,1955.6,1946.8,1950.0,5779
2014-06-09 21:00:00+00:00,1950.2,1952.2,1944.0,1952.2,9308
2014-06-10 21:00:00+00:00,1952.4,1952.4,1939.4,1944.6,10868
2014-06-11 21:00:00+00:00,1944.8,1948.4,1925.6,1932.2,12121
2014-06-12 21:00:00+00:00,1932.0,1937.4,1927.0,1936.0,7323
2014-06-15 21:00:00+00:00,1935.6,1941.2,1927.0,1937.2,11966
2014-06-16 21:00:00+00:00,1937.0,1943.2,1931.6,1942.0,11630
2014-06-17 21:00:00+00:00,1942.2,1957.8,1937.8,1956.4,13131
2014-06-18 21:00:00+00:00,1956.4,1959.8,1951.8,1957.4,9671
2014-06-19 21:00:00+00:00,1957.4,1964.2,1956.0,1961.2,9278
2014-06-22 21:00:00+00:00,1960.0,1967.0,1957.6,1959.6,9667
2014-06-23 21:00:00+00:00,1959.6,1967.2,1947.0,1949.6,11019
2014-06-24 21:00:00+00:00,1949.6,1960.2,1944.6,1956.0,15445
2014-06-25 21:00:00+00:00,1956.2,1959.6,1943.4,1956.2,17095
2014-06-26 21:00:00+00:00,1955.8,1960.8,1949.6,1958.2,14140
2014-06-29 21:00:00+00:00,1958.2,1963.4,1954.8,1961.0,11175
2014-06-30 21:00:00+00:00,1960.8,1978.4,1960.4,1972.6,11664
2014-07-01 21:00:00+00:00,1972.6,1976.4,1971.2,1974.8,7838
2014-07-02 21:00:00+00:00,1975.0,1984.6,1972.6,1984.0,9691
2014-07-03 21:00:00+00:00,1983.6,1983.8,1981.2,1982.0,835
2014-07-06 21:00:00+00:00,1981.8,1983.6,1973.6,1976.6,9206
2014-07-07 21:00:00+00:00,1976.6,1977.0,1959.0,1966.2,18228
2014-07-08 21:00:00+00:00,1966.6,1974.2,1964.4,1973.8,12938
2014-07-09 21:00:00+00:00,1974.0,1974.2,1951.4,1962.8,19818
2014-07-10 21:00:00+00:00,1963.0,1969.4,1959.0,1968.0,14544
2014-07-13 21:00:00+00:00,1968.6,1979.4,1968.2,1976.8,8486
2014-07-14 21:00:00+00:00,1977.0,1982.0,1964.4,1973.6,21659
2014-07-15 21:00:00+00:00,1973.6,1983.2,1972.6,1977.6,14955
2014-07-16 21:00:00+00:00,1977.8,1981.4,1954.0,1954.6,19987
2014-07-17 21:00:00+00:00,1954.4,1979.6,1948.0,1977.0,18139
2014-07-20 21:00:00+00:00,1975.6,1976.6,1964.2,1970.6,17214
2014-07-21 21:00:00+00:00,1970.4,1985.4,1970.4,1977.4,13891
2014-07-22 21:00:00+00:00,1977.4,1988.4,1977.4,1986.0,10414
2014-07-23 21:00:00+00:00,1986.0,1990.6,1981.8,1984.2,14124
2014-07-24 21:00:00+00:00,1984.4,1985.4,1973.0,1976.4,14865
2014-07-27 21:00:00+00:00,1976.0,1980.4,1965.4,1976.6,19889
2014-07-28 21:00:00+00:00,1976.6,1983.8,1966.6,1969.0,20308
2014-07-29 21:00:00+00:00,1968.8,1978.6,1961.0,1969.4,21328
2014-07-30 21:00:00+00:00,1969.4,1969.8,1927.8,1928.6,33505
2014-07-31 21:00:00+00:00,1928.6,1936.2,1914.6,1923.0,41323
2014-08-03 21:00:00+00:00,1923.6,1941.4,1918.6,1935.6,20730
2014-08-04 21:00:00+00:00,1935.6,1936.8,1911.2,1917.6,26490
2014-08-05 21:00:00+00:00,1917.4,1927.0,1906.8,1918.6,23376
2014-08-06 21:00:00+00:00,1918.6,1929.2,1903.4,1907.6,34879
2014-08-07 21:00:00+00:00,1907.8,1931.6,1893.8,1927.0,36588
2014-08-10 21:00:00+00:00,1927.2,1944.0,1927.2,1936.4,15927
2014-08-11 21:00:00+00:00,1936.4,1941.8,1926.8,1935.4,15246
2014-08-12 21:00:00+00:00,1935.8,1949.4,1934.0,1949.2,15526
2014-08-13 21:00:00+00:00,1949.0,1957.4,1945.2,1957.0,13195
2014-08-14 21:00:00+00:00,1957.2,1963.8,1940.4,1955.0,21200
2014-08-17 21:00:00+00:00,1961.2,1971.6,1959.6,1971.2,9376
2014-08-18 21:00:00+00:00,1971.2,1982.4,1971.0,1980.0,7317
2014-08-19 21:00:00+00:00,1980.2,1988.4,1975.8,1985.6,11776
2014-08-20 21:00:00+00:00,1985.8,1994.4,1983.0,1992.2,12550
2014-08-21 21:00:00+00:00,1992.4,1994.0,1984.0,1989.4,14683
2014-08-24 21:00:00+00:00,1990.0,2001.8,1990.0,1996.8,6678
2014-08-25 21:00:00+00:00,1997.0,2004.6,1994.4,2000.8,8082
2014-08-26 21:00:00+00:00,2000.6,2002.4,1995.6,1998.8,7683
2014-08-27 21:00:00+00:00,1998.6,2000.4,1989.4,2000.4,13974
2014-08-28 21:00:00+00:00,2000.8,2005.4,1994.2,2001.8,10057
2014-08-31 21:00:00+00:00,2000.8,2003.0,1998.6,2002.2,2130
2014-09-01 21:00:00+00:00,2002.2,2007.8,1994.2,2002.0,6207
2014-09-02 21:00:00+00:00,2002.0,2012.2,1997.8,2000.4,11271
2014-09-03 21:00:00+00:00,2000.4,2011.2,1992.0,2000.8,14353
2014-09-04 21:00:00+00:00,2001.0,2007.2,1989.6,2007.0,14357
2014-09-07 21:00:00+00:00,2006.6,2007.0,1995.0,2002.0,5835
2014-09-08 21:00:00+00:00,2001.8,2003.6,1984.2,1990.2,10009
2014-09-09 21:00:00+00:00,1990.2,1996.8,1982.4,1996.2,8484
2014-09-10 21:00:00+00:00,1996.0,1999.6,1985.8,1999.6,8613
2014-09-11 21:00:00+00:00,1999.8,1999.8,1980.2,1985.6,7208
2014-09-14 21:00:00+00:00,1971.8,1987.4,1971.8,1985.0,12279
2014-09-15 21:00:00+00:00,1985.2,2003.0,1979.0,2000.2,9206
2014-09-16 21:00:00+00:00,2000.2,2011.2,1992.1,2002.9,11487
2014-09-17 21:00:00+00:00,2003.3,2015.0,2001.6,2014.8,5750
2014-09-18 21:00:00+00:00,2014.6,2022.8,2006.8,2013.0,9456
2014-09-21 21:00:00+00:00,2010.4,2011.0,1990.6,1992.8,9935
2014-09-22 21:00:00+00:00,1992.8,1995.8,1976.2,1976.4,10718
2014-09-23 21:00:00+00:00,1976.2,2000.2,1976.2,1998.4,9109
2014-09-24 21:00:00+00:00,1998.8,1999.2,1965.4,1968.6,12365
2014-09-25 21:00:00+00:00,1968.6,1986.6,1964.2,1983.6,16844
2014-09-28 21:00:00+00:00,1982.4,1984.4,1963.0,1976.0,8751
2014-09-29 21:00:00+00:00,1976.0,1985.2,1968.0,1969.0,8946
2014-09-30 21:00:00+00:00,1968.8,1973.8,1941.0,1948.6,11155
2014-10-01 21:00:00+00:00,1948.8,1952.6,1925.2,1945.2,14623
2014-10-02 21:00:00+00:00,1945.0,1971.2,1942.6,1966.8,9022
2014-10-05 21:00:00+00:00,1966.8,1977.6,1957.2,1960.8,14229
2014-10-06 21:00:00+00:00,1960.2,1962.6,1931.0,1931.4,14411
2014-10-07 21:00:00+00:00,1931.4,1970.4,1924.4,1969.0,29162
2014-10-08 21:00:00+00:00,1969.2,1974.8,1921.6,1924.4,38662
2014-10-09 21:00:00+00:00,1924.0,1937.2,1901.2,1904.6,46678
2014-10-12 21:00:00+00:00,1897.8,1911.8,1870.7,1870.8,26703
2014-10-13 21:00:00+00:00,1870.5,1898.4,1869.5,1883.2,26730
2014-10-14 21:00:00+00:00,1883.6,1888.6,1818.6,1850.8,45421
2014-10-15 21:00:00+00:00,1851.2,1875.0,1820.8,1856.2,54325
2014-10-16 21:00:00+00:00,1856.2,1897.0,1855.4,1883.2,29771
2014-10-19 21:00:00+00:00,1889.8,1907.4,1877.4,1906.8,41459
2014-10-20 21:00:00+00:00,1906.8,1944.4,1891.0,1944.4,40539
2014-10-21 21:00:00+00:00,1944.8,1948.8,1925.4,1929.8,43113
2014-10-22 21:00:00+00:00,1930.2,1961.0,1927.4,1951.4,41432
2014-10-23 21:00:00+00:00,1951.6,1964.4,1936.8,1964.2,46818
2014-10-26 21:00:00+00:00,1965.0,1970.6,1949.4,1962.4,17162
2014-10-27 21:00:00+00:00,1962.0,1984.8,1961.6,1984.0,14652
2014-10-28 21:00:00+00:00,1983.8,1990.2,1966.6,1976.4,18094
2014-10-29 21:00:00+00:00,1976.4,1998.6,1963.6,1993.6,20040
2014-10-30 21:00:00+00:00,1993.4,2021.2,1991.4,2014.6,17556
2014-11-02 22:00:00+00:00,2015.6,2023.4,2011.4,2014.8,12745
2014-11-03 22:00:00+00:00,2015.0,2018.0,1999.4,2010.0,14004
2014-11-04 22:00:00+00:00,2010.2,2024.4,2008.0,2022.4,14086
2014-11-05 22:00:00+00:00,2022.6,2033.0,2015.0,2032.8,13260
2014-11-06 22:00:00+00:00,2032.6,2037.0,2024.6,2030.4,9470
2014-11-09 22:00:00+00:00,2029.2,2038.6,2024.4,2038.0,7142
2014-11-10 22:00:00+00:00,2038.2,2042.4,2034.8,2040.0,4961
2014-11-11 22:00:00+00:00,2040.4,2040.6,2030.2,2038.6,7474
2014-11-12 22:00:00+00:00,2038.2,2046.8,2030.2,2037.0,10103
2014-11-13 22:00:00+00:00,2037.2,2042.6,2035.4,2041.4,8460
2014-11-16 22:00:00+00:00,2041.3,2043.4,2028.4,2042.4,8452
2014-11-17 22:00:00+00:00,2042.4,2057.0,2038.8,2051.4,5233
2014-11-18 22:00:00+00:00,2051.6,2053.2,2040.8,2049.8,6555
2014-11-19 22:00:00+00:00,2049.6,2055.4,2038.0,2055.0,6471
2014-11-20 22:00:00+00:00,2055.0,2074.8,2052.6,2064.0,7592
2014-11-23 22:00:00+00:00,2064.4,2071.2,2063.2,2070.0,4457
2014-11-24 22:00:00+00:00,2070.0,2075.2,2065.2,2070.4,4997
2014-11-25 22:00:00+00:00,2070.6,2077.3,2067.3,2076.5,3486
2014-11-26 22:00:00+00:00,2076.3,2076.7,2070.5,2075.6,968
2014-11-27 22:00:00+00:00,2074.2,2075.2,2065.8,2068.6,2762
2014-11-30 22:00:00+00:00,2065.0,2065.6,2050.2,2052.2,9168
2014-12-01 22:00:00+00:00,2052.4,2069.6,2052.2,2068.2,5936
2014-12-02 22:00:00+00:00,2068.0,2077.2,2064.8,2074.2,5209
2014-12-03 22:00:00+00:00,2073.8,2078.6,2062.6,2073.4,7381
2014-12-04 22:00:00+00:00,2073.4,2080.0,2070.0,2077.4,5215
2014-12-07 22:00:00+00:00,2077.2,2078.4,2055.0,2061.6,6472
2014-12-08 22:00:00+00:00,2061.6,2063.2,2034.2,2059.0,9680
2014-12-09 22:00:00+00:00,2058.8,2060.8,2024.4,2027.4,16065
2014-12-10 22:00:00+00:00,2027.0,2057.2,2024.6,2028.0,11362
2014-12-11 22:00:00+00:00,2028.4,2033.0,1997.4,1999.2,18166
2014-12-14 22:00:00+00:00,1999.4,2019.2,1982.2,1989.4,39883
2014-12-15 22:00:00+00:00,1989.6,2018.2,1968.8,1973.8,48053
2014-12-16 22:00:00+00:00,1974.0,2018.0,1973.2,2014.6,42656
2014-12-17 22:00:00+00:00,2014.6,2069.0,2011.6,2068.8,23288
